Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Implicit Method,"clone()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,00,0,0,0,0
File,"main/java/org/apache/commons/csv/CSVFormat.java",main/java/org/apache/commons/csv/CSVFormat.java,1,1,2,1,14,0,6,7,,,,3,13,13,,132,119,51,132,,5,19,0,108,,2838,238,1065,342,585,1549,,,490,713,275,479,,,,,19,15,24,11,,5,,1,45,236,232,279,151
File,"main/java/org/apache/commons/csv/CSVParser.java",main/java/org/apache/commons/csv/CSVParser.java,2,1,2,1,17,0,7,9,,,,3,6,0,,34,28,13,34,,3,6,0,25,,820,63,317,113,166,444,,,162,226,103,138,,,,,13,13,19,7,,5,,1,40,71,67,84,40
File,"main/java/org/apache/commons/csv/CSVPrinter.java",main/java/org/apache/commons/csv/CSVPrinter.java,2,2,2,1,20,0,7,13,,,,1,0,0,,20,18,3,18,,0,1,0,17,,496,26,155,42,80,316,,,71,113,44,73,,,,,7,6,9,5,,3,,2,04,42,41,46,24
File,"main/java/org/apache/commons/csv/CSVRecord.java",main/java/org/apache/commons/csv/CSVRecord.java,1,1,1,1,11,0,4,7,,,,1,0,1,,23,22,5,22,,1,1,0,20,,347,32,117,45,49,198,,,51,79,42,41,,,,,4,4,4,1,,1,,1,69,31,31,35,23
File,"main/java/org/apache/commons/csv/Constants.java",main/java/org/apache/commons/csv/Constants.java,1,1,1,1,4,0,2,2,,,,1,0,22,,1,1,0,1,,0,1,0,0,,91,26,27,25,21,38,,,23,25,25,1,,,,,1,1,1,1,,0,,1,41,1,1,1,1
File,"main/java/org/apache/commons/csv/DuplicateHeaderMode.java",main/java/org/apache/commons/csv/DuplicateHeaderMode.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,3,2,,0,0,0,2,,42,5,6,5,0,31,,,1,2,2,0,,,,,0,0,0,0,,0,,5,17,0,0,0,0
File,"main/java/org/apache/commons/csv/ExtendedBufferedReader.java",main/java/org/apache/commons/csv/ExtendedBufferedReader.java,2,2,3,1,14,0,8,5,,,,1,0,0,,12,12,4,12,,7,0,0,5,,234,29,111,38,58,96,,,56,83,35,54,,,,,9,9,9,4,,4,,0,86,27,27,38,15
File,"main/java/org/apache/commons/csv/IOUtils.java",main/java/org/apache/commons/csv/IOUtils.java,1,1,1,1,17,0,5,12,,,,1,5,2,,6,1,0,6,,5,1,0,0,,147,11,41,20,16,95,,,22,31,19,12,,,,,2,2,2,1,,1,,2,32,8,8,8,6
File,"main/java/org/apache/commons/csv/Lexer.java",main/java/org/apache/commons/csv/Lexer.java,3,3,4,2,20,0,12,7,,,,1,0,3,,21,21,11,21,,16,4,0,1,,526,42,303,65,188,190,,,148,219,66,167,,,,,14,14,20,9,,5,,0,63,81,71,95,54
File,"main/java/org/apache/commons/csv/QuoteMode.java",main/java/org/apache/commons/csv/QuoteMode.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,5,2,,0,0,0,2,,50,6,8,7,0,36,,,1,2,2,0,,,,,0,0,0,0,,0,,4,50,0,0,0,0
File,"main/java/org/apache/commons/csv/Token.java",main/java/org/apache/commons/csv/Token.java,0,0,0,0,3,0,2,1,,,,2,0,1,,2,4,9,4,,1,0,0,3,,76,15,26,17,8,35,,,12,16,11,6,,,,,1,1,1,1,,0,,1,35,2,2,2,2
File,"main/java/org/apache/commons/csv/package-info.java",main/java/org/apache/commons/csv/package-info.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,82,2,1,1,0,79,,,1,1,1,0,,,,,0,0,0,0,,0,,79,00,0,0,0,0
Package,"org",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.apache",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.apache.commons",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.apache.commons.csv",main/java/org/apache/commons/csv/Constants.java,1,1,1,1,12,0,8,2,,,,39,49,66,25,,688,125,737,,41,74,3,619,,12583,1435,7658,2693,4507,3644,,,3972,5382,2096,3843,,,,,19,17,24,11,,5,,0,48,1188,1157,1283,872
Public Class,"org.apache.commons.csv.CSVBenchmark",test/java/org/apache/commons/csv/CSVBenchmark.java,1,1,1,1,13,1,11,0,1,39,0,,0,0,,,11,1,11,23,0,1,0,10,,176,33,140,55,73,3,,,56,88,35,63,,,,,2,2,2,1,1,2,81,0,02,19,19,19,11
Private Static Class,"org.apache.commons.csv.CSVBenchmark.CountingReaderCallback",test/java/org/apache/commons/csv/CSVBenchmark.java,1,1,1,1,4,0,4,0,2,2,0,,0,0,,,1,1,1,13,0,0,0,1,,8,1,7,4,1,0,,,2,4,3,1,,,,,1,1,1,1,1,0,0,0,00,1,1,1,1
Public Method,"org.apache.commons.csv.CSVBenchmark.CountingReaderCallback.onRow(String[])",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"org.apache.commons.csv.CSVBenchmark.getReader()",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"org.apache.commons.csv.CSVBenchmark.init()",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,8,4,4,3,6,1,2,4,2,3,1,1,1,1,,,,,,1,,0,38,1,1,1,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseCommonsCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,5,9,0,10,2,7,10,4,8,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseGenJavaCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,13,4,8,0,5,2,6,9,3,7,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseJavaCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,13,4,8,0,5,2,6,9,3,7,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseOpenCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,17,3,14,6,9,0,9,2,6,9,4,7,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseSkifeCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,2,11,4,7,0,5,1,6,8,3,7,1,1,1,1,,,,,,1,,0,00,1,1,1,1
Public Method,"org.apache.commons.csv.CSVBenchmark.parseSuperCSV(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,2,11,3,6,0,4,2,4,7,2,5,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.read(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,11,3,6,0,5,2,4,7,2,5,2,2,2,1,,,,,,2,,0,00,2,2,2,1
Public Method,"org.apache.commons.csv.CSVBenchmark.scan(Blackhole)",test/java/org/apache/commons/csv/CSVBenchmark.java,,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,12,3,7,0,6,2,5,8,2,6,2,2,2,1,,,,,,2,,0,00,2,2,2,1
